data_width,data_height,rounds,noise,circuit_style,preserved_observable,code_distance,num_qubits,num_shots,num_correct,total_processing_seconds,decoder,version
12,24,36,0.0007,bounded_honeycomb_memory_SI1000,-,11,748,783360,725985,0.04072970298875589,detection_fraction_2,2
12,24,36,0.0007,bounded_honeycomb_memory_SI1000,-,11,748,774144,703108,0.04072970298875589,detection_fraction_3,2
12,24,36,0.0007,bounded_honeycomb_memory_SI1000,-,11,748,995328,950641,0.04072970298875589,detection_fraction_4,2
12,24,36,0.0007,bounded_honeycomb_memory_SI1000,-,11,748,903168,838627,0.04072970298875589,detection_fraction_5,2
12,24,36,0.001,bounded_honeycomb_memory_SI1000,-,11,748,903168,806572,0.04891824899823405,detection_fraction_0,2
12,24,36,0.001,bounded_honeycomb_memory_SI1000,-,11,748,1032192,969016,0.04891824899823405,detection_fraction_1,2
12,24,36,0.001,bounded_honeycomb_memory_SI1000,-,11,748,783360,703853,0.04891824899823405,detection_fraction_2,2
12,24,36,0.001,bounded_honeycomb_memory_SI1000,-,11,748,774144,675859,0.04891824899823405,detection_fraction_3,2
12,24,36,0.001,bounded_honeycomb_memory_SI1000,-,11,748,995328,932038,0.04891824899823405,detection_fraction_4,2
12,24,36,0.001,bounded_honeycomb_memory_SI1000,-,11,748,903168,813355,0.04891824899823405,detection_fraction_5,2
12,24,36,0.0015,bounded_honeycomb_memory_SI1000,-,11,748,903168,768903,0.05786168499616906,detection_fraction_0,2
12,24,36,0.0015,bounded_honeycomb_memory_SI1000,-,11,748,1032192,941497,0.05786168499616906,detection_fraction_1,2
12,24,36,0.0015,bounded_honeycomb_memory_SI1000,-,11,748,783360,670787,0.05786168499616906,detection_fraction_2,2
12,24,36,0.0015,bounded_honeycomb_memory_SI1000,-,11,748,774144,636435,0.05786168499616906,detection_fraction_3,2
12,24,36,0.0015,bounded_honeycomb_memory_SI1000,-,11,748,995328,903764,0.05786168499616906,detection_fraction_4,2
